,order_str,order_id
197,"[{'id': 'de1dcd224fee4b9db1c7eac888a8a791', 'dt': Timestamp('2018-10-19 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-10-19 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",197
198,[],198
199,[],199
200,[],200
201,"[{'id': 'd1cc67bf30824cde8e9ad8418309adcd', 'dt': Timestamp('2018-10-25 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-10-25 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",201
202,[],202
203,[],203
204,"[{'id': 'ec54161e2b784d159051837493da3743', 'dt': Timestamp('2018-10-30 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-10-30 04:15:00+0000', tz='UTC'), 'amount': 2, 'filled': 2, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",204
205,"[{'id': '0f95afc69bfc4a32891ad75954ac1483', 'dt': Timestamp('2018-10-31 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-10-31 04:15:00+0000', tz='UTC'), 'amount': 63, 'filled': 63, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",205
206,[],206
207,"[{'id': '2e6e6d8fccc94d61a8e051d5340807e9', 'dt': Timestamp('2018-11-02 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-02 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",207
208,[],208
